profile_id,fav_sports,fav_leagues,fav_teams
91B8225AE9DE00DE,"[{'name': 'soccer', 'viewed_milli_seconds': 725457}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 725457}]","[{'name': 'Norwich', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 725457}, {'name': 'Everton', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 725457}]"
91B834DD7625E7B0,"[{'name': 'soccer', 'viewed_milli_seconds': 204522}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 204522}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 204522}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 204522}]"
91BBFE8083DE13A9,"[{'name': 'soccer', 'viewed_milli_seconds': 404137}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 404137}]","[{'name': 'Norwich', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 142370}, {'name': 'Everton', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 142370}]"
91BE9E9789E81126,"[{'name': 'soccer', 'viewed_milli_seconds': 6514754}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 6514754}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 2363449}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 2363449}]"
91E8486FDEDD69B4,"[{'name': 'soccer', 'viewed_milli_seconds': 1315966}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 1315966}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 1315966}, {'name': 'Crystal Palace (Med publikljud)', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 1315966}]"
91F0723EBB01B9E4,"[{'name': 'soccer', 'viewed_milli_seconds': 778022}]","[{'name': 'POMdmF6v80xVUCbJDc_f7cgu9TFLnAPS', 'viewed_milli_seconds': 778022}]","[{'name': 'Skive', 'league': 'POMdmF6v80xVUCbJDc_f7cgu9TFLnAPS', 'viewed_milli_seconds': 778022}, {'name': 'Viborg', 'league': 'POMdmF6v80xVUCbJDc_f7cgu9TFLnAPS', 'viewed_milli_seconds': 778022}]"
91F677B405568458,"[{'name': 'soccer', 'viewed_milli_seconds': 0}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 0}]","[{'name': 'Tottenham', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 0}, {'name': 'West Ham', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 0}]"
91F8062ADB87813D,"[{'name': 'soccer', 'viewed_milli_seconds': 1041782}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 1041782}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 13810}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 13810}]"
91WRbC8Rz84_745BaRbwtotPIuMdzf2B,"[{'name': 'soccer', 'viewed_milli_seconds': 2727}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 2727}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 2727}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 2727}]"
9211217D16349A58,"[{'name': 'soccer', 'viewed_milli_seconds': 161}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 161}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 161}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 161}]"
92265786-f76f-4c5e-bc90-16e3756d3d16,"[{'name': 'soccer', 'viewed_milli_seconds': 234352}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 234352}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 234352}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 234352}]"
924545EAB6D3CC02,"[{'name': 'soccer', 'viewed_milli_seconds': 2421683}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 2421683}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 2421683}, {'name': 'Sheffield United (Med publikljud)', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 2421683}]"
925338fd-22ba-4fea-a98f-e15bb93e1789,"[{'name': 'soccer', 'viewed_milli_seconds': 16680210}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 16680210}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 16680210}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 16680210}]"
9255e427-635f-40f4-90f6-92f8a6a5811f,"[{'name': 'soccer', 'viewed_milli_seconds': 3485167}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3485167}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3485167}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3485167}]"
927971aa-c00b-4976-826c-f6774e54e3d4,"[{'name': 'soccer', 'viewed_milli_seconds': 2520396}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 2520396}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 2520396}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 2520396}]"
927B8B5D6DFAEF2C,"[{'name': 'soccer', 'viewed_milli_seconds': 545709}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 545709}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 545709}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 545709}]"
92FBH9MBoOM3caliOVW6GOyIALLheGS_,"[{'name': 'soccer', 'viewed_milli_seconds': 11547}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 11547}]","[{'name': 'Wolverhampton', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 11547}, {'name': 'Bournemouth', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 11547}]"
92c580de-2aed-45cb-a5fa-c2374d38485b,"[{'name': 'soccer', 'viewed_milli_seconds': 4869}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 4869}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 4869}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 4869}]"
92kwpJXTLeE6EzVBNm9Q7_jCFkcL1pir,"[{'name': 'soccer', 'viewed_milli_seconds': 1122}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 1122}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 1122}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 1122}]"
930E829D6DF4298A,"[{'name': 'soccer', 'viewed_milli_seconds': 2755628}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 2755628}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 2755628}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 2755628}]"
9312B4E8B4961E97,"[{'name': 'soccer', 'viewed_milli_seconds': 2475572}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 2475572}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 2475572}, {'name': 'Crystal Palace (Uden tilskuerlyd)', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 2475572}]"
9324FA389F3C7930,"[{'name': 'soccer', 'viewed_milli_seconds': 3788}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3788}]","[{'name': 'Norwich', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3788}, {'name': 'Everton (Med publikljud)', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3788}]"
9326D0E02A288F91,"[{'name': 'soccer', 'viewed_milli_seconds': 2787}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 2787}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 2787}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 2787}]"
932C9A4C2DE8661A,"[{'name': 'soccer', 'viewed_milli_seconds': 589508}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 589508}]","[{'name': 'Newcastle', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 589508}, {'name': 'Aston Villa', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 589508}]"
9341A37572D1A1E9,"[{'name': 'soccer', 'viewed_milli_seconds': 389087}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 389087}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 389087}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 389087}]"
9368D3E12C1E8499,"[{'name': 'soccer', 'viewed_milli_seconds': 2662500}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 2662500}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 2662500}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 2662500}]"
936A6B3E3DD1A461,"[{'name': 'soccer', 'viewed_milli_seconds': 9288990}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 9288990}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 7045}, {'name': 'Crystal Palace (Med publikljud)', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 7045}]"
936BE3ABFA5D5217,"[{'name': 'soccer', 'viewed_milli_seconds': 63760}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 63760}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 63760}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 63760}]"
9375a566-4c69-4ece-83b2-962bba1f3aef,"[{'name': 'soccer', 'viewed_milli_seconds': 3513207}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3513207}]","[{'name': 'Norwich', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 417}, {'name': 'Everton', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 417}]"
9379f354-cf8a-44ee-96e9-215e2b0ef401,"[{'name': 'soccer', 'viewed_milli_seconds': 5129427}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 5129427}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 5129427}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 5129427}]"
93969A89340096EF,"[{'name': 'soccer', 'viewed_milli_seconds': 3910318}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3910318}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3910318}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3910318}]"
93B7C7E1381D5631,"[{'name': 'soccer', 'viewed_milli_seconds': 3365521}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3365521}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3365521}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3365521}]"
93EF6CCD8704CBE1,"[{'name': 'soccer', 'viewed_milli_seconds': 3062366}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3062366}]","[{'name': 'Newcastle', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3062366}, {'name': 'Aston Villa (Yleisöäänet)', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3062366}]"
93F1482BD8E4CACE,"[{'name': 'soccer', 'viewed_milli_seconds': 0}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 0}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 0}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 0}]"
93F29BDF1FBA99C8,"[{'name': 'soccer', 'viewed_milli_seconds': 119972}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 119972}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 119972}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 119972}]"
93JyxtzJuL64NqhSd06k8P3__UORE8Ag,"[{'name': 'soccer', 'viewed_milli_seconds': 6290177}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 6290177}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 6290177}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 6290177}]"
940D1081C162E23B,"[{'name': 'soccer', 'viewed_milli_seconds': 1044507}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 1044507}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 1044507}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 1044507}]"
9435E849399B97EE,"[{'name': 'soccer', 'viewed_milli_seconds': 2169197}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 2169197}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 338238}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 338238}]"
94475E2DF3D826E0,"[{'name': 'soccer', 'viewed_milli_seconds': 69395}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 69395}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 69395}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 69395}]"
947A51834B54570A,"[{'name': 'soccer', 'viewed_milli_seconds': 3388217}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3388217}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3388217}, {'name': 'Sheffield United (Uden tilskuerlyd)', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3388217}]"
9488fa9c-817b-4887-aa48-1096dbd8346c,"[{'name': 'soccer', 'viewed_milli_seconds': 30379}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 30379}]","[{'name': 'Newcastle', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 5987}, {'name': 'Aston Villa', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 5987}]"
94959260-e9b4-48da-a612-aef031c676d7,"[{'name': 'soccer', 'viewed_milli_seconds': 3425272}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3425272}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3425272}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3425272}]"
94A6D6E78995A382,"[{'name': 'soccer', 'viewed_milli_seconds': 3127085}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3127085}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3127085}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3127085}]"
94ACA9D88EF11349,"[{'name': 'soccer', 'viewed_milli_seconds': 2596529}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 2596529}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 2596529}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 2596529}]"
94B5098CCF0B23A1,"[{'name': 'soccer', 'viewed_milli_seconds': 7921402}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 7921402}]","[{'name': 'Norwich', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 132567}, {'name': 'Everton', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 132567}]"
94CBCBC2D0220C70,"[{'name': 'soccer', 'viewed_milli_seconds': 837579}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 837579}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 837579}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 837579}]"
94D158BFD5C79FBF,"[{'name': 'soccer', 'viewed_milli_seconds': 18983}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 18983}]","[{'name': 'Newcastle', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 18983}, {'name': 'Aston Villa', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 18983}]"
95097B932BD7864B,"[{'name': 'soccer', 'viewed_milli_seconds': 805679}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 805679}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 805679}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 805679}]"
9519FA793B0A246D,"[{'name': 'soccer', 'viewed_milli_seconds': 3501123}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3501123}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3501123}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 3501123}]"
956c34d8-321d-46eb-93ec-eff72e1b650a,"[{'name': 'soccer', 'viewed_milli_seconds': 191834}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 191834}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 191834}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 191834}]"
957777F6E2512D4D,"[{'name': 'soccer', 'viewed_milli_seconds': 1159247}]","[{'name': 'POMdmF6v80xVUCbJDc_f7cgu9TFLnAPS', 'viewed_milli_seconds': 1159247}]","[{'name': 'Næstved', 'league': 'POMdmF6v80xVUCbJDc_f7cgu9TFLnAPS', 'viewed_milli_seconds': 1159247}, {'name': 'Vejle', 'league': 'POMdmF6v80xVUCbJDc_f7cgu9TFLnAPS', 'viewed_milli_seconds': 1159247}]"
959954848D8DAD15,"[{'name': 'soccer', 'viewed_milli_seconds': 6450421}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 6450421}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 6450421}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 6450421}]"
959CE7716E8C8424,"[{'name': 'soccer', 'viewed_milli_seconds': 256701}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 256701}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 256701}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 256701}]"
95B4F84491A60DEE,"[{'name': 'soccer', 'viewed_milli_seconds': 821442}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 821442}]","[{'name': 'Man United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 125945}, {'name': 'Sheffield United', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 125945}]"
95a2b75e-295f-4a08-99c2-990a35880ca7,"[{'name': 'soccer', 'viewed_milli_seconds': 327650}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 327650}]","[{'name': 'Liverpool', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 327650}, {'name': 'Crystal Palace', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 327650}]"
95a7fbba-9a18-462c-9eb5-a2b7750829c0,"[{'name': 'soccer', 'viewed_milli_seconds': 32870}]","[{'name': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 32870}]","[{'name': 'Norwich', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 32870}, {'name': 'Everton (Med publikljud)', 'league': 'lcITZJY0ykr_lQXPFHaaJLBvJj6rUJzx', 'viewed_milli_seconds': 32870}]"
